time_ms,Cts_diff,off_cts_norm,on_cts_norm,off_lsr_pwr_V,on_lsr_pwr_V
3734240017024.0,0.0,0.0,0.0,60.5,62.714285714285715
3734240017124.0,0.0,0.0,0.0,64.5,62.142857142857146
3734240017224.0,0.0,0.0,0.0,61.0,62.57142857142857
3734240017324.0,0.0,0.0,0.0,62.0,60.0
3734240017424.0,0.0,0.0,0.0,60.0,61.57142857142857
3734240017524.0,0.0,0.0,0.0,63.0,61.42857142857143
3734240017624.0,0.0,0.0,0.0,60.5,62.857142857142854
3734240017724.0,0.0,0.0,0.0,62.5,62.142857142857146
3734240017824.0,0.0,0.0,0.0,63.5,60.142857142857146
3734240017924.0,0.0,0.0,0.0,57.0,61.57142857142857
3734240018024.0,0.0,0.0,0.0,60.0,60.142857142857146
3734240018124.0,0.0,0.0,0.0,63.0,60.42857142857143
3734240018224.0,0.0,0.0,0.0,67.5,64.14285714285714
3734240018324.0,0.0,0.0,0.0,64.0,64.57142857142857
3734240018424.0,0.0,0.0,0.0,63.0,62.714285714285715
3734240018524.0,0.0,0.0,0.0,63.0,63.57142857142857
3734240018624.0,0.0,0.0,0.0,62.5,63.0
3734240018724.0,0.0,0.0,0.0,64.5,64.28571428571429
3734240018824.0,0.0,0.0,0.0,63.0,63.42857142857143
3734240018924.0,0.0,0.0,0.0,60.5,63.714285714285715
3734240019024.0,0.0,0.0,0.0,66.0,62.57142857142857
3734240019124.0,0.0,0.0,0.0,60.5,62.42857142857143
3734240019224.0,0.0,0.0,0.0,60.0,66.42857142857143
3734240019324.0,0.0,0.0,0.0,53.0,62.142857142857146
3734240019424.0,0.0,0.0,0.0,65.0,58.42857142857143
3734240019524.0,0.0,0.0,0.0,53.5,58.42857142857143
3734240019624.0,0.0,0.0,0.0,66.0,61.57142857142857
3734240019724.0,0.0,0.0,0.0,55.0,59.285714285714285
3734240019824.0,0.0,0.0,0.0,62.5,62.57142857142857
3734240019924.0,0.0,0.0,0.0,65.0,65.14285714285714
3734240020024.0,0.0,0.0,0.0,65.5,63.57142857142857
3734240020124.0,0.0,0.0,0.0,64.5,61.142857142857146
3734240020224.0,0.0,0.0,0.0,61.0,61.0
3734240020324.0,0.0,0.0,0.0,63.5,61.0
3734240020424.0,0.0,0.0,0.0,68.0,59.142857142857146
3734240020524.0,0.0,0.0,0.0,59.5,65.28571428571429
3734240020624.0,0.0,0.0,0.0,62.0,60.857142857142854
3734240020724.0,0.0,0.0,0.0,62.5,59.857142857142854
3734240020824.0,0.0,0.0,0.0,65.0,62.42857142857143
3734240020924.0,0.0,0.0,0.0,70.5,63.285714285714285
3734240021024.0,0.0,0.0,0.0,63.0,63.714285714285715
3734240021124.0,0.0,0.0,0.0,67.5,61.142857142857146
3734240021224.0,0.0,0.0,0.0,64.5,62.714285714285715
3734240021324.0,0.0,0.0,0.0,63.0,60.857142857142854
3734240021424.0,0.0,0.0,0.0,59.0,64.28571428571429
3734240021524.0,0.0,0.0,0.0,63.0,64.71428571428571
3734240021624.0,0.0,0.0,0.0,70.0,64.28571428571429
3734240021724.0,0.0,0.0,0.0,56.0,64.0
3734240021824.0,0.0,0.0,0.0,59.0,62.714285714285715
3734240021924.0,0.0,0.0,0.0,63.0,62.42857142857143
3734240022024.0,0.0,0.0,0.0,67.0,60.285714285714285
3734240022124.0,0.0,0.0,0.0,65.0,60.0
3734240022224.0,0.0,0.0,0.0,66.0,62.57142857142857
3734240022324.0,0.0,0.0,0.0,67.0,64.57142857142857
3734240022424.0,0.0,0.0,0.0,65.0,59.42857142857143
3734240022524.0,0.0,0.0,0.0,70.0,57.57142857142857
3734240022624.0,0.0,0.0,0.0,60.0,65.0
